"Project","Sampler","SampleType","StainType","StainDate","DateCounted","Who","SampleID","Sample","SlideRep","SporesCounted","FOV","TotalSpores","Clumps.4ormorecells.","CellsPerClump","Mycelia","Notes.x","LB_Batch","DATE_UTC","DateTime_MDT","DateTime_UTC","Day.x","Platform","FilterType","FlowRate","Volume_L","SamplingDuration_dmin","SampleStart_UTC","SampleEnd_UTC","Notes.y","RepVolume_L","RepVolume_m3","TotalSpores_LB","log1TotalSpores_LB","TotalSpores_LBcorr","TotalSpores.filter_LBcorr","TotalSpores_LBcorr_m3","log_volume_offset_m3","Sample_num","MeanLogPM2.5","MeansqrtPM2.5","MeanPM2.5_ug.m3","MedianPM2.5_ug.m3","MaxPM2.5_ug.m3","MeanPM1.0ug.m3","MedianPM1.0_ug.m3","MaxPM1.0_ug.m3","MeanPM10_ug.m3","MedianPM10_ug.m3","MaxPM10_ug.m3","MeanTemp_C","MedianTemp_C","MaxTemp_C","MinTemp_C","MeanRH","MedianRH","MinRH","MaxRH","MeanMR","MedianMR","MaxMR","MinMR","SmokeLevel","presence","MedianMR_centered","Day.y","Mean_CO2_CO_mg.m3","Median_CO2_CO_mg.m3","Mean_DeltaCO2_mg.m3","Median_DeltaCO_mg.m3","Mean_DeltaCO2_ppm","Median_DeltaCO2_ppm","Mean_DeltaCO_ppm","Median_DeltaCO_ppm","Max_DeltaCO_ppm","MeanMCE","MedianMCE","TC_mg.m3","bcorr_TC_mg.m3","Gas_TC_Carbon_mg.m3"
"FASMEE23","Button","Smoke","CW/KOH",20250127,"3/12/2025","Lampman","B9B","B9","B",FALSE,8,0,NA,"",0,"","E",2023-10-10,2023-10-10 15:09:00,2023-10-10 21:09:00,3,"Blue","PTFE",4,60,15,2023-10-10 21:09:00,2023-10-10 21:24:00,"",30,0.03,0.1,0.0953101798043249,0,0,0,-3.50655789731998,9,5.29709557853609,19.3466431464943,584.123196627094,180.75675,3114.5951041344,176.698148148148,130.5,422.625,446.172839506173,237.875,1716.21,10.8074935400517,10.5555555555556,11.6666666666667,10,33.0116279069767,33,31,34,3.84755654322465,3.82515368908763,4.16705056996941,3.64859285797902,"Low",FALSE,0.210819817326543,3,61.2042743966305,66.3921308617705,201.814906555965,15.7464380900351,108.784440826061,218.711205508665,12.1776042318889,13.3199766930851,24.5377224480851,0.896793933565282,0.89807374740202,2.16188907896292,1.78852662264041,62.9928010192709
"FASMEE23","Button","Smoke","CW/KOH",20250127,"3/12/2025","Lampman","B9B","B9","B",TRUE,9,2,NA,"",0,"","E",2023-10-10,2023-10-10 15:09:00,2023-10-10 21:09:00,3,"Blue","PTFE",4,60,15,2023-10-10 21:09:00,2023-10-10 21:24:00,"",30,0.03,0.1,0.0953101798043249,1.9,137.275,63.3333333333333,-3.50655789731998,9,5.29709557853609,19.3466431464943,584.123196627094,180.75675,3114.5951041344,176.698148148148,130.5,422.625,446.172839506173,237.875,1716.21,10.8074935400517,10.5555555555556,11.6666666666667,10,33.0116279069767,33,31,34,3.84755654322465,3.82515368908763,4.16705056996941,3.64859285797902,"Low",TRUE,0.210819817326543,3,61.2042743966305,66.3921308617705,201.814906555965,15.7464380900351,108.784440826061,218.711205508665,12.1776042318889,13.3199766930851,24.5377224480851,0.896793933565282,0.89807374740202,2.16188907896292,1.78852662264041,62.9928010192709
"FASMEE23","Button","Smoke","CW/KOH",20250127,"3/12/2025","Lampman","B9B","B9","B",FALSE,10,0,NA,"",0,"","E",2023-10-10,2023-10-10 15:09:00,2023-10-10 21:09:00,3,"Blue","PTFE",4,60,15,2023-10-10 21:09:00,2023-10-10 21:24:00,"",30,0.03,0.1,0.0953101798043249,0,0,0,-3.50655789731998,9,5.29709557853609,19.3466431464943,584.123196627094,180.75675,3114.5951041344,176.698148148148,130.5,422.625,446.172839506173,237.875,1716.21,10.8074935400517,10.5555555555556,11.6666666666667,10,33.0116279069767,33,31,34,3.84755654322465,3.82515368908763,4.16705056996941,3.64859285797902,"Low",FALSE,0.210819817326543,3,61.2042743966305,66.3921308617705,201.814906555965,15.7464380900351,108.784440826061,218.711205508665,12.1776042318889,13.3199766930851,24.5377224480851,0.896793933565282,0.89807374740202,2.16188907896292,1.78852662264041,62.9928010192709
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",FALSE,1,0,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,0,0,0,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",FALSE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",FALSE,2,0,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,0,0,0,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",FALSE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",TRUE,3,2,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,2,144.5,66.6666666666667,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",TRUE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",TRUE,4,6,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,6,433.5,200,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",TRUE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",FALSE,5,0,NA,"",1,"0.5","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,0,0,0,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",FALSE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",TRUE,6,3,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,3,216.75,100,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",TRUE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",FALSE,7,0,NA,"",1,"0.25","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,0,0,0,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",FALSE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",TRUE,8,2,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,2,144.5,66.6666666666667,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",TRUE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",TRUE,9,1,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,1,72.25,33.3333333333333,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",TRUE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250221,"3/10/2025","Lampman","B8B","B8","B",FALSE,10,0,NA,"",0,"","F",2023-10-10,2023-10-09 18:45:00,2023-10-10 00:45:00,2,"Blue","PTFE",4,60,15,2023-10-10 00:45:00,2023-10-10 01:00:00,"",30,0.03,0,0,0,0,0,-3.50655789731998,8,6.01497972184483,30.243522397562,1204.98636974418,1303.737104,3018.620525,226.646470588235,286,417.125,876.608941176471,1025.165,1821,12.078431372549,11.6666666666667,13.8888888888889,10.5555555555556,27.6117647058824,28,26,30,3.48006033349395,3.49058669865849,3.8025217445426,3.05727862595733,"High",FALSE,-0.123747173102601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,1,1,NA,"",1,"0.25","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,0.9,65.025,30,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,2,5,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,4.9,354.025,163.333333333333,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,3,3,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,2.9,209.525,96.6666666666667,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,4,1,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,0.9,65.025,30,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,5,3,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,2.9,209.525,96.6666666666667,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,6,3,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,2.9,209.525,96.6666666666667,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",FALSE,7,0,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,0,0,0,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",FALSE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,8,4,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,3.9,281.775,130,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",FALSE,9,0,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,0,0,0,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",FALSE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
"FASMEE23","Button","Smoke","CW/KOH",20250115,"3/17/2025","Lampman","B6B","B6","B",TRUE,10,3,NA,"",0,"","E",2023-10-09,2023-10-09 15:17:00,2023-10-09 21:17:00,2,"Blue","PTFE",4,60,15,2023-10-09 21:17:00,2023-10-09 21:32:00,"",30,0.03,0.1,0.0953101798043249,2.9,209.525,96.6666666666667,-3.50655789731998,6,6.26329786310134,42.4876370292103,2552.06076505173,2955.6665303125,6517.6774277669,154.507209302326,194.25,313.25,1664.15703488372,1963.75,3738.33,13.8242894056848,13.8888888888889,15.5555555555556,11.1111111111111,23.2209302325581,23,22,26,3.31172741096193,3.36444793603563,3.99314168636426,2.60160702948977,"High",TRUE,-0.249885935725461,2,431.473416388428,332.035187727671,1516.66468062123,39.6013389194573,823.729565151522,1165.0074584524,35.5148560084716,33.6919988392252,74.8868796292252,0.956378385565098,0.96119482754625,5.75790073926172,5.38453828293921,436.857954671367
