"","datetime.utc.","geometry","elevation","elev_units"
"5580",2023-10-10 00:32:09,c(-112.057322405628, 38.4842862339442),3058.63,"meters"
"5581",2023-10-10 00:32:10,c(-112.057323018761, 38.4842868188036),3058.63,"meters"
"5582",2023-10-10 00:32:11,c(-112.057324327044, 38.4842867628313),3058.63,"meters"
"5583",2023-10-10 00:32:12,c(-112.057325310523, 38.4842863903524),3058.63,"meters"
"5584",2023-10-10 00:32:13,c(-112.057325105213, 38.4842869117497),3058.63,"meters"
"5585",2023-10-10 00:32:14,c(-112.057325210668, 38.4842878655441),3058.63,"meters"
"5586",2023-10-10 00:32:15,c(-112.057325854569, 38.4842875644854),3058.63,"meters"
"5587",2023-10-10 00:32:16,c(-112.057326667808, 38.4842868405057),3058.63,"meters"
"5588",2023-10-10 00:32:17,c(-112.05732674577, 38.4842858068815),3058.63,"meters"
"5589",2023-10-10 00:32:18,c(-112.057325770396, 38.4842849553707),3058.63,"meters"
"5590",2023-10-10 00:32:19,c(-112.057324787397, 38.4842845423398),3058.63,"meters"
"5591",2023-10-10 00:32:20,c(-112.057323741231, 38.484284556489),3058.63,"meters"
"5592",2023-10-10 00:32:21,c(-112.05732355641, 38.4842853988535),3058.63,"meters"
"5593",2023-10-10 00:32:22,c(-112.057323426686, 38.4842859696468),3058.63,"meters"
"5594",2023-10-10 00:32:23,c(-112.057322624175, 38.4842857238364),3058.63,"meters"
"5595",2023-10-10 00:32:24,c(-112.057322778711, 38.4842842718115),3058.63,"meters"
"5596",2023-10-10 00:32:25,c(-112.057322611291, 38.4842832872875),3058.63,"meters"
"5597",2023-10-10 00:32:26,c(-112.05732219939, 38.4842839254886),3058.63,"meters"
"5598",2023-10-10 00:32:27,c(-112.057322217928, 38.4842840680683),3058.63,"meters"
"5599",2023-10-10 00:32:29,c(-112.05732232874, 38.4842831514853),3058.63,"meters"
"5600",2023-10-10 00:32:30,c(-112.057322420923, 38.4842828573488),3058.63,"meters"
"5601",2023-10-10 00:32:32,c(-112.057322422223, 38.4842831701183),3058.63,"meters"
"5602",2023-10-10 00:32:33,c(-112.057323208948, 38.4842835570286),3058.63,"meters"
"5603",2023-10-10 00:32:34,c(-112.057323914444, 38.4842838019988),3058.63,"meters"
"5604",2023-10-10 00:32:35,c(-112.057324557055, 38.4842838709665),3058.63,"meters"
"5605",2023-10-10 00:32:36,c(-112.057324151051, 38.4842837944482),3058.63,"meters"
"5606",2023-10-10 00:32:37,c(-112.057323838246, 38.4842839429924),3058.63,"meters"
"5607",2023-10-10 00:32:38,c(-112.057324376466, 38.4842838007932),3058.63,"meters"
"5608",2023-10-10 00:32:39,c(-112.057325839354, 38.4842829566351),3058.63,"meters"
"5609",2023-10-10 00:32:40,c(-112.057326661926, 38.4842821923202),3058.63,"meters"
"5610",2023-10-10 00:32:41,c(-112.05732617297, 38.4842822620298),3058.63,"meters"
"5611",2023-10-10 00:32:42,c(-112.057325595034, 38.4842827540405),3058.63,"meters"
"5612",2023-10-10 00:32:43,c(-112.057325293088, 38.4842833918519),3058.63,"meters"
"5613",2023-10-10 00:32:44,c(-112.057325074892, 38.4842837798583),3058.63,"meters"
"5614",2023-10-10 00:32:45,c(-112.057324575897, 38.4842838842036),3058.63,"meters"
"5615",2023-10-10 00:32:46,c(-112.057324421168, 38.4842838398628),3058.63,"meters"
"5616",2023-10-10 00:32:47,c(-112.057324826047, 38.4842838885879),3058.63,"meters"
"5617",2023-10-10 00:32:48,c(-112.057324897823, 38.4842837503621),3058.63,"meters"
"5618",2023-10-10 00:32:49,c(-112.057324314987, 38.4842837559641),3058.63,"meters"
"5619",2023-10-10 00:32:50,c(-112.057322817792, 38.4842843275612),3058.63,"meters"
"5620",2023-10-10 00:32:51,c(-112.057322830232, 38.4842842130226),3058.63,"meters"
"5621",2023-10-10 00:32:52,c(-112.057323861388, 38.4842841709506),3058.63,"meters"
"5622",2023-10-10 00:32:53,c(-112.057324227718, 38.4842842626195),3058.63,"meters"
"5623",2023-10-10 00:32:54,c(-112.057323663886, 38.4842840482145),3058.63,"meters"
"5624",2023-10-10 00:32:55,c(-112.057323447382, 38.4842836965028),3058.63,"meters"
"5625",2023-10-10 00:32:56,c(-112.057323857181, 38.4842828456227),3058.63,"meters"
"5626",2023-10-10 00:32:57,c(-112.057323774719, 38.4842820854793),3058.63,"meters"
"5627",2023-10-10 00:32:58,c(-112.057323627275, 38.484282136421),3058.63,"meters"
"5628",2023-10-10 00:32:59,c(-112.057323683965, 38.4842827472727),3058.63,"meters"
"5629",2023-10-10 00:33:00,c(-112.057323883734, 38.4842830983262),3058.63,"meters"
"5630",2023-10-10 00:33:01,c(-112.057324513218, 38.4842829131912),3058.63,"meters"
"5631",2023-10-10 00:33:02,c(-112.057324818929, 38.4842819804329),3058.63,"meters"
"5632",2023-10-10 00:33:03,c(-112.057324042941, 38.4842817686918),3058.63,"meters"
"5633",2023-10-10 00:33:04,c(-112.057323268247, 38.4842817135),3058.63,"meters"
"5634",2023-10-10 00:33:05,c(-112.057322843211, 38.4842821057312),3058.63,"meters"
"5635",2023-10-10 00:33:06,c(-112.057322736867, 38.4842825661265),3058.63,"meters"
"5636",2023-10-10 00:33:07,c(-112.057322470463, 38.4842829443901),3058.63,"meters"
"5637",2023-10-10 00:33:08,c(-112.057322340104, 38.4842833786194),3058.63,"meters"
"5638",2023-10-10 00:33:09,c(-112.057321993464, 38.4842836540303),3058.63,"meters"
"5639",2023-10-10 00:33:10,c(-112.05732215816, 38.4842835561518),3058.63,"meters"
"5640",2023-10-10 00:33:11,c(-112.057322486569, 38.4842836361279),3058.63,"meters"
"5641",2023-10-10 00:33:12,c(-112.05732235633, 38.484284005757),3058.63,"meters"
"5642",2023-10-10 00:33:13,c(-112.057324425749, 38.4842840739222),3058.63,"meters"
"5643",2023-10-10 00:33:14,c(-112.057328335926, 38.4842862901719),3058.87,"meters"
"5644",2023-10-10 00:33:15,c(-112.057337237292, 38.4843002895915),3059.17,"meters"
"5645",2023-10-10 00:33:16,c(-112.05735295944, 38.4843292544486),3060.05,"meters"
"5646",2023-10-10 00:33:17,c(-112.057375288241, 38.4843702080679),3061.05,"meters"
"5647",2023-10-10 00:33:18,c(-112.057399735611, 38.4844155693068),3061.94,"meters"
"5648",2023-10-10 00:33:19,c(-112.057423935694, 38.4844613741227),3062.85,"meters"
"5649",2023-10-10 00:33:20,c(-112.057448295637, 38.4845079791745),3063.9,"meters"
"5650",2023-10-10 00:33:21,c(-112.057474205509, 38.484558641574),3065.42,"meters"
"5651",2023-10-10 00:33:22,c(-112.057499258134, 38.4846059472895),3066.74,"meters"
"5652",2023-10-10 00:33:23,c(-112.057521056202, 38.484645830514),3067.72,"meters"
"5653",2023-10-10 00:33:24,c(-112.057537494426, 38.4846772893469),3068.42,"meters"
"5654",2023-10-10 00:33:25,c(-112.057548652704, 38.4846988023699),3069.08,"meters"
"5655",2023-10-10 00:33:26,c(-112.057552554428, 38.4847048506771),3069.6,"meters"
"5656",2023-10-10 00:33:27,c(-112.057553639179, 38.4847055078767),3069.6,"meters"
"5657",2023-10-10 00:33:28,c(-112.057557339919, 38.4847070777924),3069.6,"meters"
"5658",2023-10-10 00:33:29,c(-112.057568500953, 38.4847150742074),3069.99,"meters"
"5659",2023-10-10 00:33:30,c(-112.05758563129, 38.4847291107133),3070.53,"meters"
"5660",2023-10-10 00:33:31,c(-112.057607934256, 38.4847472922218),3071.37,"meters"
"5661",2023-10-10 00:33:32,c(-112.057634924423, 38.4847693266022),3072.63,"meters"
"5662",2023-10-10 00:33:33,c(-112.057662893187, 38.4847923376362),3073.38,"meters"
"5663",2023-10-10 00:33:34,c(-112.057688361359, 38.4848130120705),3074.34,"meters"
"5664",2023-10-10 00:33:35,c(-112.057698903771, 38.4848241021617),3074.88,"meters"
"5665",2023-10-10 00:33:36,c(-112.057702198471, 38.4848272584037),3074.98,"meters"
"5666",2023-10-10 00:33:37,c(-112.057702527498, 38.4848276031954),3074.98,"meters"
"5667",2023-10-10 00:33:38,c(-112.057701751284, 38.4848272091362),3074.98,"meters"
"5668",2023-10-10 00:33:39,c(-112.057701263416, 38.4848279427558),3074.98,"meters"
"5669",2023-10-10 00:33:40,c(-112.057700714144, 38.4848273600387),3074.98,"meters"
"5670",2023-10-10 00:33:41,c(-112.057699792342, 38.484826045799),3074.88,"meters"
"5671",2023-10-10 00:33:42,c(-112.057699741425, 38.4848259593804),3074.88,"meters"
"5672",2023-10-10 00:33:43,c(-112.057700566602, 38.4848264593436),3074.98,"meters"
"5673",2023-10-10 00:33:44,c(-112.05770074279, 38.4848271680283),3074.98,"meters"
"5674",2023-10-10 00:33:45,c(-112.057700627033, 38.4848275931116),3074.98,"meters"
"5675",2023-10-10 00:33:46,c(-112.057700668207, 38.4848275883985),3074.98,"meters"
"5676",2023-10-10 00:33:47,c(-112.057700886637, 38.4848276214996),3074.98,"meters"
"5677",2023-10-10 00:33:48,c(-112.057701226093, 38.4848274007525),3074.98,"meters"
"5678",2023-10-10 00:33:49,c(-112.057701310962, 38.4848273280835),3074.98,"meters"
"5679",2023-10-10 00:33:50,c(-112.05770144087, 38.4848275621129),3074.98,"meters"
"5680",2023-10-10 00:33:51,c(-112.057701527338, 38.4848280861208),3074.98,"meters"
"5681",2023-10-10 00:33:52,c(-112.057701427771, 38.4848283391775),3074.98,"meters"
"5682",2023-10-10 00:33:53,c(-112.057701566278, 38.4848282298148),3074.98,"meters"
"5683",2023-10-10 00:33:54,c(-112.057701751487, 38.4848279340969),3074.98,"meters"
"5684",2023-10-10 00:33:55,c(-112.057701744204, 38.4848275595721),3074.98,"meters"
"5685",2023-10-10 00:33:56,c(-112.057704235511, 38.4848295018568),3075.16,"meters"
"5686",2023-10-10 00:33:57,c(-112.057722619248, 38.4848441551756),3075.68,"meters"
"5687",2023-10-10 00:33:58,c(-112.057763248517, 38.4848760687929),3077.27,"meters"
"5688",2023-10-10 00:33:59,c(-112.057820807, 38.4849217948214),3079.03,"meters"
"5689",2023-10-10 00:34:00,c(-112.057883699359, 38.4849715273069),3081.04,"meters"
"5690",2023-10-10 00:34:01,c(-112.057956865513, 38.4850305515467),3083.38,"meters"
"5691",2023-10-10 00:34:02,c(-112.058035750378, 38.4850946812274),3085.89,"meters"
"5692",2023-10-10 00:34:03,c(-112.058117902493, 38.4851629376641),3089.65,"meters"
"5693",2023-10-10 00:34:04,c(-112.058191861522, 38.4852388355994),3094.05,"meters"
"5694",2023-10-10 00:34:05,c(-112.058247712452, 38.4853213808237),3097.27,"meters"
"5695",2023-10-10 00:34:06,c(-112.058308949002, 38.4854155271547),3100.92,"meters"
"5696",2023-10-10 00:34:07,c(-112.05837244953, 38.4855116706825),3105.23,"meters"
"5697",2023-10-10 00:34:08,c(-112.058432475227, 38.4856035068707),3106.61,"meters"
"5698",2023-10-10 00:34:09,c(-112.058488857347, 38.4856907936653),3107.12,"meters"
"5699",2023-10-10 00:34:10,c(-112.058547885021, 38.4857817358677),3109.01,"meters"
"5700",2023-10-10 00:34:11,c(-112.058610019986, 38.4858764880229),3110.61,"meters"
"5701",2023-10-10 00:34:12,c(-112.05866599687, 38.4859630046503),3111.64,"meters"
"5702",2023-10-10 00:34:13,c(-112.058721894478, 38.4860500905365),3112.83,"meters"
"5703",2023-10-10 00:34:14,c(-112.058783436692, 38.4861461714493),3112.52,"meters"
"5704",2023-10-10 00:34:15,c(-112.058845284219, 38.4862423237158),3111.39,"meters"
"5705",2023-10-10 00:34:16,c(-112.058904080706, 38.4863336671139),3110,"meters"
"5706",2023-10-10 00:34:17,c(-112.058957544167, 38.4864221274391),3108.05,"meters"
"5707",2023-10-10 00:34:18,c(-112.059005489205, 38.4865127263788),3105.5,"meters"
"5708",2023-10-10 00:34:19,c(-112.059056176574, 38.4866083415743),3102.86,"meters"
"5709",2023-10-10 00:34:20,c(-112.059109889266, 38.4867085617503),3100.09,"meters"
"5710",2023-10-10 00:34:21,c(-112.05916108277, 38.4868038371008),3097.74,"meters"
"5711",2023-10-10 00:34:22,c(-112.059212159435, 38.4868994756579),3095.58,"meters"
"5712",2023-10-10 00:34:23,c(-112.059262832639, 38.4869951411959),3093.67,"meters"
"5713",2023-10-10 00:34:24,c(-112.059313526033, 38.487090996386),3091.63,"meters"
"5714",2023-10-10 00:34:25,c(-112.059364022, 38.4871872483401),3089.68,"meters"
"5715",2023-10-10 00:34:26,c(-112.059414140728, 38.4872835139339),3088.35,"meters"
"5716",2023-10-10 00:34:27,c(-112.059465967617, 38.487385790265),3085.99,"meters"
"5717",2023-10-10 00:34:28,c(-112.059514554077, 38.4874828455781),3083.74,"meters"
"5718",2023-10-10 00:34:29,c(-112.059561187324, 38.4875750768363),3081.89,"meters"
"5719",2023-10-10 00:34:30,c(-112.05960830735, 38.4876667705972),3079.43,"meters"
"5720",2023-10-10 00:34:31,c(-112.05965805226, 38.4877633360796),3076.01,"meters"
"5721",2023-10-10 00:34:32,c(-112.059710432249, 38.4878647416781),3072.3,"meters"
"5722",2023-10-10 00:34:33,c(-112.059760722002, 38.4879612143505),3068.59,"meters"
"5723",2023-10-10 00:34:34,c(-112.059811367464, 38.4880575717037),3065.01,"meters"
"5724",2023-10-10 00:34:35,c(-112.059864689604, 38.4881589967523),3061.73,"meters"
"5725",2023-10-10 00:34:36,c(-112.059915345113, 38.4882553268003),3059.61,"meters"
"5726",2023-10-10 00:34:37,c(-112.059963546587, 38.4883467655925),3057,"meters"
"5727",2023-10-10 00:34:38,c(-112.060011327127, 38.4884375714448),3052.37,"meters"
"5728",2023-10-10 00:34:39,c(-112.060061459658, 38.4885331003801),3048.99,"meters"
"5729",2023-10-10 00:34:40,c(-112.060114089654, 38.4886335682365),3046.4,"meters"
"5730",2023-10-10 00:34:41,c(-112.060164197573, 38.4887295675424),3043.71,"meters"
"5731",2023-10-10 00:34:42,c(-112.060208289508, 38.4888219753276),3042.05,"meters"
"5732",2023-10-10 00:34:43,c(-112.060249502635, 38.4889203766612),3040.61,"meters"
"5733",2023-10-10 00:34:44,c(-112.060292982921, 38.4890237460116),3038.63,"meters"
"5734",2023-10-10 00:34:45,c(-112.060337384285, 38.4891270933311),3036.45,"meters"
"5735",2023-10-10 00:34:46,c(-112.060377424769, 38.4892207383101),3033.89,"meters"
"5736",2023-10-10 00:34:47,c(-112.060419675787, 38.4893190316544),3031.99,"meters"
"5737",2023-10-10 00:34:48,c(-112.060464031739, 38.4894222678481),3030.15,"meters"
"5738",2023-10-10 00:34:49,c(-112.060505543916, 38.48951569468),3028.31,"meters"
"5739",2023-10-10 00:34:50,c(-112.060547596343, 38.4896090089827),3026.71,"meters"
"5740",2023-10-10 00:34:51,c(-112.060591975452, 38.4897064936238),3024.26,"meters"
"5741",2023-10-10 00:34:52,c(-112.060638145714, 38.4898086980034),3021.13,"meters"
"5742",2023-10-10 00:34:53,c(-112.060681949543, 38.4899063470008),3018.93,"meters"
"5743",2023-10-10 00:34:54,c(-112.060723615619, 38.4899990081047),3017.27,"meters"
"5744",2023-10-10 00:34:55,c(-112.060769580448, 38.4901013809939),3015.41,"meters"
"5745",2023-10-10 00:34:56,c(-112.06081583385, 38.4902040219305),3013.34,"meters"
"5746",2023-10-10 00:34:57,c(-112.060857695617, 38.4902968588429),3010.91,"meters"
"5747",2023-10-10 00:34:58,c(-112.060899628171, 38.4903903315451),3009.29,"meters"
"5748",2023-10-10 00:34:59,c(-112.060943346809, 38.4904883077705),3008.11,"meters"
"5749",2023-10-10 00:35:00,c(-112.060989460669, 38.4905914253352),3006.27,"meters"
"5750",2023-10-10 00:35:01,c(-112.061033726069, 38.4906892948241),3004.76,"meters"
"5751",2023-10-10 00:35:02,c(-112.061078021919, 38.4907867632535),3003.44,"meters"
"5752",2023-10-10 00:35:03,c(-112.06112237735, 38.4908844461625),3001.71,"meters"
"5753",2023-10-10 00:35:04,c(-112.061166866514, 38.4909823949166),3000.42,"meters"
"5754",2023-10-10 00:35:05,c(-112.061211251699, 38.491080864002),2999.03,"meters"
"5755",2023-10-10 00:35:06,c(-112.061253321855, 38.4911737761409),2997.68,"meters"
"5756",2023-10-10 00:35:07,c(-112.061297040493, 38.4912709827658),2995.85,"meters"
"5757",2023-10-10 00:35:08,c(-112.061343043144, 38.4913735516264),2994.02,"meters"
"5758",2023-10-10 00:35:09,c(-112.061389435431, 38.491476893994),2992.51,"meters"
"5759",2023-10-10 00:35:10,c(-112.061431404935, 38.4915703466506),2991.19,"meters"
"5760",2023-10-10 00:35:11,c(-112.061473578019, 38.4916639709629),2990.44,"meters"
"5761",2023-10-10 00:35:12,c(-112.06152024533, 38.4917672857794),2988.98,"meters"
"5762",2023-10-10 00:35:13,c(-112.061567285742, 38.4918709635672),2987.93,"meters"
"5763",2023-10-10 00:35:14,c(-112.061609899879, 38.4919650650628),2986.88,"meters"
"5764",2023-10-10 00:35:15,c(-112.061652360986, 38.4920594074915),2986.65,"meters"
"5765",2023-10-10 00:35:16,c(-112.061697167279, 38.4921585102511),2985.58,"meters"
"5766",2023-10-10 00:35:17,c(-112.061743527644, 38.4922622707768),2985.27,"meters"
"5767",2023-10-10 00:35:18,c(-112.061787622084, 38.4923607224361),2984.3,"meters"
"5768",2023-10-10 00:35:19,c(-112.061829332262, 38.4924543094153),2983.52,"meters"
"5769",2023-10-10 00:35:20,c(-112.061875859169, 38.4925566878399),2982.69,"meters"
"5770",2023-10-10 00:35:21,c(-112.061924010541, 38.4926591159213),2981.78,"meters"
"5771",2023-10-10 00:35:22,c(-112.061969885687, 38.4927511476292),2980.94,"meters"
"5772",2023-10-10 00:35:23,c(-112.062020395707, 38.4928479317997),2980.46,"meters"
"5773",2023-10-10 00:35:24,c(-112.062073234399, 38.4929500952564),2979.8,"meters"
"5774",2023-10-10 00:35:25,c(-112.062123538316, 38.4930474496854),2979.24,"meters"
"5775",2023-10-10 00:35:26,c(-112.062170972342, 38.4931400587934),2978.77,"meters"
"5776",2023-10-10 00:35:27,c(-112.062217867156, 38.4932323161686),2978.2,"meters"
"5777",2023-10-10 00:35:28,c(-112.062266786653, 38.4933293066498),2978.15,"meters"
"5778",2023-10-10 00:35:29,c(-112.062318073476, 38.4934309375094),2978.34,"meters"
"5779",2023-10-10 00:35:30,c(-112.062367909989, 38.4935327711906),2978.03,"meters"
"5780",2023-10-10 00:35:31,c(-112.062409300146, 38.4936263222128),2977.32,"meters"
"5781",2023-10-10 00:35:32,c(-112.062450438127, 38.4937202009548),2976.77,"meters"
"5782",2023-10-10 00:35:33,c(-112.062496359468, 38.4938242658198),2976.25,"meters"
"5783",2023-10-10 00:35:34,c(-112.06254295778, 38.4939278491144),2975.82,"meters"
"5784",2023-10-10 00:35:35,c(-112.062584621035, 38.494021250125),2975.11,"meters"
"5785",2023-10-10 00:35:36,c(-112.062626212089, 38.4941146878811),2974.57,"meters"
"5786",2023-10-10 00:35:37,c(-112.0626729646, 38.4942179432758),2974.08,"meters"
"5787",2023-10-10 00:35:38,c(-112.062719668004, 38.4943209710581),2973.54,"meters"
"5788",2023-10-10 00:35:39,c(-112.062761479779, 38.4944139466043),2972.87,"meters"
"5789",2023-10-10 00:35:40,c(-112.062805782476, 38.4945116160617),2972.73,"meters"
"5790",2023-10-10 00:35:41,c(-112.062849824237, 38.4946097774716),2972.74,"meters"
"5791",2023-10-10 00:35:42,c(-112.062893873656, 38.4947082217516),2972.74,"meters"
"5792",2023-10-10 00:35:43,c(-112.062938063745, 38.4948061783831),2972.75,"meters"
"5793",2023-10-10 00:35:44,c(-112.062982373786, 38.4949037562888),2972.76,"meters"
"5794",2023-10-10 00:35:45,c(-112.063026458378, 38.4950015220504),2972.73,"meters"
"5795",2023-10-10 00:35:46,c(-112.063070216944, 38.4950991143849),2972.66,"meters"
"5796",2023-10-10 00:35:47,c(-112.063114422651, 38.495197417403),2972.66,"meters"
"5797",2023-10-10 00:35:48,c(-112.063156399298, 38.4952913685766),2972.69,"meters"
"5798",2023-10-10 00:35:49,c(-112.063202516703, 38.4953950785163),2972.65,"meters"
"5799",2023-10-10 00:35:50,c(-112.063248074595, 38.4954994963186),2972.58,"meters"
"5800",2023-10-10 00:35:51,c(-112.06328882868, 38.4955935084819),2972.55,"meters"
"5801",2023-10-10 00:35:52,c(-112.063331544735, 38.4956921871367),2972.52,"meters"
"5802",2023-10-10 00:35:53,c(-112.063376915874, 38.4957954546852),2972.49,"meters"
"5803",2023-10-10 00:35:54,c(-112.063420579253, 38.4958938106967),2972.62,"meters"
"5804",2023-10-10 00:35:55,c(-112.063461841057, 38.4959868744425),2972.62,"meters"
"5805",2023-10-10 00:35:56,c(-112.063505016127, 38.4960846954542),2972.85,"meters"
"5806",2023-10-10 00:35:57,c(-112.063551072602, 38.4961881500821),2973.1,"meters"
"5807",2023-10-10 00:35:58,c(-112.063595173302, 38.4962868314738),2973.76,"meters"
"5808",2023-10-10 00:35:59,c(-112.063639038212, 38.4963858145158),2974.4,"meters"
"5809",2023-10-10 00:36:00,c(-112.063680857163, 38.4964794166905),2975.05,"meters"
"5810",2023-10-10 00:36:01,c(-112.063722629571, 38.4965727242526),2975.65,"meters"
"5811",2023-10-10 00:36:02,c(-112.06376868348, 38.4966758482642),2976.35,"meters"
"5812",2023-10-10 00:36:03,c(-112.063812898962, 38.4967741378486),2976.95,"meters"
"5813",2023-10-10 00:36:04,c(-112.063854889183, 38.4968674149813),2977.76,"meters"
"5814",2023-10-10 00:36:05,c(-112.063900935516, 38.4969710682496),2978.44,"meters"
"5815",2023-10-10 00:36:06,c(-112.063945894954, 38.4970743906306),2979.33,"meters"
"5816",2023-10-10 00:36:07,c(-112.063985575524, 38.4971727807503),2980.73,"meters"
"5817",2023-10-10 00:36:08,c(-112.064015085658, 38.4972681962339),2981.71,"meters"
"5818",2023-10-10 00:36:09,c(-112.064043673775, 38.4973649800955),2982.9,"meters"
"5819",2023-10-10 00:36:10,c(-112.064086560023, 38.4974644515107),2984.58,"meters"
"5820",2023-10-10 00:36:11,c(-112.064141616347, 38.4975323727674),2986.22,"meters"
"5821",2023-10-10 00:36:12,c(-112.064161115681, 38.4975571625873),2986.78,"meters"
"5822",2023-10-10 00:36:13,c(-112.064168856518, 38.4975667709945),2986.98,"meters"
"5823",2023-10-10 00:36:14,c(-112.064175877482, 38.4975746021682),2987.2,"meters"
"5824",2023-10-10 00:36:15,c(-112.064186764628, 38.4975858089403),2987.43,"meters"
"5825",2023-10-10 00:36:16,c(-112.064201947957, 38.497600817782),2987.83,"meters"
"5826",2023-10-10 00:36:17,c(-112.064222239873, 38.4976221380255),2988.29,"meters"
"5827",2023-10-10 00:36:18,c(-112.064246438962, 38.497652847332),2988.84,"meters"
"5828",2023-10-10 00:36:19,c(-112.06426963078, 38.4976896427863),2989.6,"meters"
"5829",2023-10-10 00:36:20,c(-112.06428816027, 38.4977272916188),2990.23,"meters"
"5830",2023-10-10 00:36:21,c(-112.064306865977, 38.4977655805953),2990.73,"meters"
"5831",2023-10-10 00:36:22,c(-112.064322681403, 38.4977999349547),2991.01,"meters"
"5832",2023-10-10 00:36:23,c(-112.064333222049, 38.4978294275582),2991.35,"meters"
"5833",2023-10-10 00:36:24,c(-112.064341990241, 38.4978551408376),2991.71,"meters"
"5834",2023-10-10 00:36:25,c(-112.064349956194, 38.4978779257273),2991.83,"meters"
"5835",2023-10-10 00:36:26,c(-112.064358395496, 38.4979016508961),2992.05,"meters"
"5836",2023-10-10 00:36:27,c(-112.064365277445, 38.4979268406519),2992.26,"meters"
"5837",2023-10-10 00:36:28,c(-112.064370996614, 38.4979501949017),2992.46,"meters"
"5838",2023-10-10 00:36:29,c(-112.06437617298, 38.4979719325305),2992.64,"meters"
"5839",2023-10-10 00:36:30,c(-112.064381629574, 38.4979934754992),2992.88,"meters"
"5840",2023-10-10 00:36:31,c(-112.06438689222, 38.4980137067984),2993.3,"meters"
"5841",2023-10-10 00:36:32,c(-112.064391326899, 38.4980299209465),2993.36,"meters"
"5842",2023-10-10 00:36:33,c(-112.064394678984, 38.498042497423),2993.54,"meters"
"5843",2023-10-10 00:36:34,c(-112.06439722815, 38.4980530963866),2993.62,"meters"
"5844",2023-10-10 00:36:35,c(-112.06439860409, 38.4980616686972),2993.77,"meters"
"5845",2023-10-10 00:36:36,c(-112.06440029307, 38.4980691289503),2993.85,"meters"
"5846",2023-10-10 00:36:37,c(-112.064402565379, 38.4980756522151),2993.85,"meters"
"5847",2023-10-10 00:36:38,c(-112.064404444011, 38.4980794172012),2993.91,"meters"
"5848",2023-10-10 00:36:39,c(-112.064405270394, 38.4980813487771),2993.91,"meters"
"5849",2023-10-10 00:36:40,c(-112.064405783366, 38.49808373088),2993.91,"meters"
"5850",2023-10-10 00:36:41,c(-112.064406525731, 38.4980870238665),2993.97,"meters"
"5851",2023-10-10 00:36:42,c(-112.064407300441, 38.4980919925009),2993.97,"meters"
"5852",2023-10-10 00:36:43,c(-112.064408320764, 38.4980988812582),2994.01,"meters"
"5853",2023-10-10 00:36:44,c(-112.06440915942, 38.4981064523622),2994.09,"meters"
"5854",2023-10-10 00:36:45,c(-112.064410130192, 38.4981124713277),2994.15,"meters"
"5855",2023-10-10 00:36:46,c(-112.064410412027, 38.4981146328381),2994.15,"meters"
"5856",2023-10-10 00:36:47,c(-112.064410899531, 38.498115881364),2994.23,"meters"
"5857",2023-10-10 00:36:48,c(-112.06441086015, 38.4981167780126),2994.15,"meters"
"5858",2023-10-10 00:36:49,c(-112.064411178789, 38.4981187061397),2994.23,"meters"
"5859",2023-10-10 00:36:50,c(-112.064412022709, 38.4981211699924),2994.31,"meters"
"5860",2023-10-10 00:36:51,c(-112.064412738325, 38.4981241095838),2994.31,"meters"
"5861",2023-10-10 00:36:52,c(-112.064413719786, 38.4981280896144),2994.31,"meters"
"5862",2023-10-10 00:36:53,c(-112.064414771319, 38.4981327030157),2994.36,"meters"
"5863",2023-10-10 00:36:54,c(-112.064415533991, 38.4981349701171),2994.36,"meters"
"5864",2023-10-10 00:36:55,c(-112.064416048561, 38.498136999763),2994.36,"meters"
"5865",2023-10-10 00:36:56,c(-112.064416407831, 38.4981397243652),2994.42,"meters"
"5866",2023-10-10 00:36:57,c(-112.064416220116, 38.4981399998648),2994.42,"meters"
"5867",2023-10-10 00:36:58,c(-112.064416321436, 38.4981404514506),2994.42,"meters"
"5868",2023-10-10 00:36:59,c(-112.064417167728, 38.4981410287385),2994.42,"meters"
"5869",2023-10-10 00:37:00,c(-112.064418013163, 38.4981417648147),2994.42,"meters"
"5870",2023-10-10 00:37:01,c(-112.064418504902, 38.4981432784952),2994.42,"meters"
"5871",2023-10-10 00:37:02,c(-112.064418471452, 38.4981449147497),2994.42,"meters"
"5872",2023-10-10 00:37:03,c(-112.064418690025, 38.4981461199417),2994.42,"meters"
"5873",2023-10-10 00:37:04,c(-112.064419012517, 38.4981462885455),2994.42,"meters"
"5874",2023-10-10 00:37:05,c(-112.064419216002, 38.4981462653758),2994.42,"meters"
"5875",2023-10-10 00:37:06,c(-112.064419326128, 38.4981463795261),2994.42,"meters"
"5876",2023-10-10 00:37:07,c(-112.064419313589, 38.4981463380133),2994.42,"meters"
"5877",2023-10-10 00:37:08,c(-112.064419329968, 38.4981463450624),2994.42,"meters"
"5878",2023-10-10 00:44:57,c(-112.064417817022, 38.4981373567044),2994.36,"meters"
"5879",2023-10-10 00:44:58,c(-112.064417880123, 38.4981374125181),2994.36,"meters"
"5880",2023-10-10 00:44:59,c(-112.064417902762, 38.4981374461689),2994.36,"meters"
"5881",2023-10-10 00:45:00,c(-112.06441798117, 38.4981374213203),2994.36,"meters"
"5882",2023-10-10 00:45:01,c(-112.064417930218, 38.4981373090701),2994.36,"meters"
"5883",2023-10-10 00:45:02,c(-112.064417868737, 38.4981371769478),2994.36,"meters"
